"(0.26069074869155884, 0.7676348686218262)","(0.3144936263561249, 0.7382376790046692)","(0.358732134103775, 0.6722782850265503)","(0.3960040211677551, 0.6190728545188904)","(0.42807281017303467, 0.5816542506217957)","(0.32465648651123047, 0.533761203289032)","(0.3559090495109558, 0.4553976058959961)","(0.38028484582901, 0.4115694761276245)","(0.40289953351020813, 0.37163662910461426)","(0.3018925189971924, 0.5135138630867004)","(0.32157522439956665, 0.4134257435798645)","(0.3406001925468445, 0.34652626514434814)","(0.3592565655708313, 0.2880963385105133)","(0.27821266651153564, 0.5153936147689819)","(0.2947905361652374, 0.41828373074531555)","(0.3140762746334076, 0.3555443584918976)","(0.334038108587265, 0.30054089426994324)","(0.25217849016189575, 0.5324374437332153)","(0.25904393196105957, 0.4525008797645569)","(0.2707597017288208, 0.39712077379226685)","(0.2866034209728241, 0.3471111059188843)"
"(0.26087307929992676, 0.7679231762886047)","(0.31456270813941956, 0.7381645441055298)","(0.3587943911552429, 0.6719677448272705)","(0.39595428109169006, 0.6188269853591919)","(0.4279908239841461, 0.5810405015945435)","(0.32445594668388367, 0.5332184433937073)","(0.35554054379463196, 0.4544840455055237)","(0.37985771894454956, 0.41034913063049316)","(0.40242862701416016, 0.37029021978378296)","(0.3016732633113861, 0.5129892826080322)","(0.3214353919029236, 0.41250211000442505)","(0.34066686034202576, 0.3453187942504883)","(0.35950663685798645, 0.28642261028289795)","(0.2779467701911926, 0.5152407288551331)","(0.29455265402793884, 0.41738516092300415)","(0.3140019178390503, 0.354397714138031)","(0.3341076374053955, 0.29904234409332275)","(0.2519081234931946, 0.5331797003746033)","(0.2583326995372772, 0.4532610774040222)","(0.26996755599975586, 0.39778488874435425)","(0.28565436601638794, 0.34765368700027466)"
"(0.2601235508918762, 0.7676935791969299)","(0.3143616020679474, 0.7378568053245544)","(0.3584182858467102, 0.6719460487365723)","(0.39571213722229004, 0.6190162897109985)","(0.42791104316711426, 0.5814811587333679)","(0.32440513372421265, 0.5333248376846313)","(0.3556687831878662, 0.45450559258461)","(0.3799005448818207, 0.4102793335914612)","(0.40243399143218994, 0.3695424199104309)","(0.3016031086444855, 0.5131713151931763)","(0.3212372362613678, 0.41285696625709534)","(0.3399088382720947, 0.34549450874328613)","(0.35823962092399597, 0.2860267758369446)","(0.2778131365776062, 0.5155510902404785)","(0.2942635118961334, 0.4182114601135254)","(0.31307700276374817, 0.3552900552749634)","(0.3325479328632355, 0.2996337413787842)","(0.25167471170425415, 0.5334146022796631)","(0.2584616541862488, 0.4533303678035736)","(0.2705138027667999, 0.3984542489051819)","(0.28666937351226807, 0.34898319840431213)"
"(0.26076245307922363, 0.7671376466751099)","(0.31484848260879517, 0.7382451295852661)","(0.35972341895103455, 0.6734370589256287)","(0.39668184518814087, 0.6210204362869263)","(0.4287372827529907, 0.5823241472244263)","(0.32523179054260254, 0.5330250263214111)","(0.3563512861728668, 0.45495185256004333)","(0.3800417184829712, 0.41045331954956055)","(0.4023529589176178, 0.36948084831237793)","(0.3026532530784607, 0.5126511454582214)","(0.3219752013683319, 0.4131678342819214)","(0.34032052755355835, 0.3461325764656067)","(0.35882940888404846, 0.2870456278324127)","(0.2791699171066284, 0.5145293474197388)","(0.2951788008213043, 0.41869643330574036)","(0.31371599435806274, 0.3562089800834656)","(0.333289235830307, 0.3009905517101288)","(0.25370872020721436, 0.5316693186759949)","(0.2615824043750763, 0.4541369676589966)","(0.2736113667488098, 0.39995086193084717)","(0.28936371207237244, 0.35043764114379883)"
"(0.2622678577899933, 0.7685859203338623)","(0.31682971119880676, 0.73978590965271)","(0.3609185218811035, 0.6752554178237915)","(0.3976057767868042, 0.6240606307983398)","(0.43016713857650757, 0.5873169302940369)","(0.32691410183906555, 0.5336349606513977)","(0.35828474164009094, 0.4561157524585724)","(0.38216540217399597, 0.4118885397911072)","(0.4045197367668152, 0.371027410030365)","(0.30515056848526, 0.5136690139770508)","(0.3255046606063843, 0.41372501850128174)","(0.3444308042526245, 0.34676384925842285)","(0.36343324184417725, 0.2875034511089325)","(0.28215107321739197, 0.5155062675476074)","(0.2995610535144806, 0.4197843670845032)","(0.3188033401966095, 0.356965571641922)","(0.3387055993080139, 0.30138564109802246)","(0.25718429684638977, 0.5324516892433167)","(0.2660074830055237, 0.4554959535598755)","(0.2789991497993469, 0.4024167060852051)","(0.29552891850471497, 0.35407504439353943)"
"(0.26251572370529175, 0.7684187889099121)","(0.3179473280906677, 0.7390945553779602)","(0.36159056425094604, 0.6743776202201843)","(0.397506445646286, 0.6232429146766663)","(0.42914026975631714, 0.586163341999054)","(0.32847607135772705, 0.5330204367637634)","(0.36009323596954346, 0.45500990748405457)","(0.38376128673553467, 0.4108523726463318)","(0.4059463441371918, 0.37018710374832153)","(0.3059021830558777, 0.5136927962303162)","(0.32608625292778015, 0.4133984446525574)","(0.3453664779663086, 0.3469175100326538)","(0.3650510013103485, 0.2876546382904053)","(0.2822241485118866, 0.516734778881073)","(0.299469530582428, 0.42038413882255554)","(0.3189481198787689, 0.3584885895252228)","(0.3393266201019287, 0.3036273121833801)","(0.2567071318626404, 0.5352432727813721)","(0.26503753662109375, 0.4583536982536316)","(0.27803143858909607, 0.40646064281463623)","(0.2947583496570587, 0.35947859287261963)"
"(0.26236963272094727, 0.7695293426513672)","(0.31737399101257324, 0.7398744225502014)","(0.36134064197540283, 0.6740944385528564)","(0.39714038372039795, 0.6229440569877625)","(0.4287823438644409, 0.586207389831543)","(0.32771000266075134, 0.5325192213058472)","(0.3592856824398041, 0.45413345098495483)","(0.3831009268760681, 0.41000279784202576)","(0.40535110235214233, 0.3695986866950989)","(0.3053707480430603, 0.5133326649665833)","(0.32592490315437317, 0.4124285578727722)","(0.34572285413742065, 0.34597769379615784)","(0.36568427085876465, 0.28681841492652893)","(0.2817435562610626, 0.5165371894836426)","(0.2996668517589569, 0.41916942596435547)","(0.3200036883354187, 0.35667651891708374)","(0.3408847451210022, 0.30142447352409363)","(0.2560526728630066, 0.5354158878326416)","(0.2640950381755829, 0.45802539587020874)","(0.2772161662578583, 0.40553414821624756)","(0.29387417435646057, 0.35809099674224854)"
"(0.26146644353866577, 0.7697128057479858)","(0.31700706481933594, 0.7399506568908691)","(0.3608643710613251, 0.6747876405715942)","(0.39678966999053955, 0.6236357092857361)","(0.4286297857761383, 0.5866618156433105)","(0.32697340846061707, 0.5330448150634766)","(0.3589276075363159, 0.4545811414718628)","(0.3828933835029602, 0.4105110168457031)","(0.40533316135406494, 0.3695949912071228)","(0.3044464588165283, 0.5135369300842285)","(0.32509082555770874, 0.4123998284339905)","(0.34466683864593506, 0.34543704986572266)","(0.36455875635147095, 0.28599992394447327)","(0.2807651162147522, 0.5163374543190002)","(0.29868102073669434, 0.41957157850265503)","(0.31892260909080505, 0.3576616048812866)","(0.33988064527511597, 0.30281150341033936)","(0.2553407549858093, 0.5343974828720093)","(0.26383349299430847, 0.45686855912208557)","(0.2773267328739166, 0.40518757700920105)","(0.2946641445159912, 0.3588182330131531)"
"(0.2615407705307007, 0.7695528864860535)","(0.31673434376716614, 0.740226149559021)","(0.36084169149398804, 0.6752643585205078)","(0.39692431688308716, 0.623469352722168)","(0.42870771884918213, 0.5859638452529907)","(0.32718855142593384, 0.5342602133750916)","(0.35927674174308777, 0.4560569226741791)","(0.3835485279560089, 0.4122508764266968)","(0.40625131130218506, 0.3720155954360962)","(0.30483686923980713, 0.5146604180335999)","(0.3258219063282013, 0.4136514663696289)","(0.3451536297798157, 0.3469880223274231)","(0.364667147397995, 0.2879401743412018)","(0.281414270401001, 0.5172562003135681)","(0.2996993362903595, 0.4211708903312683)","(0.31941384077072144, 0.3589343726634979)","(0.33976948261260986, 0.30380067229270935)","(0.25600165128707886, 0.5348156094551086)","(0.2648738920688629, 0.45743221044540405)","(0.27831894159317017, 0.40519800782203674)","(0.29550281167030334, 0.3582923114299774)"
"(0.262044757604599, 0.7696164846420288)","(0.3169708251953125, 0.7405001521110535)","(0.36118119955062866, 0.6750658750534058)","(0.3970767557621002, 0.6231870055198669)","(0.42834609746932983, 0.5854812860488892)","(0.3272124230861664, 0.5340110063552856)","(0.3593901991844177, 0.456118106842041)","(0.3837362825870514, 0.41252487897872925)","(0.4063795208930969, 0.37254759669303894)","(0.304980993270874, 0.5143618583679199)","(0.32594698667526245, 0.41378021240234375)","(0.3454916775226593, 0.3474467396736145)","(0.3650647699832916, 0.2885398268699646)","(0.2816433012485504, 0.5168381333351135)","(0.2997775971889496, 0.420871376991272)","(0.3197404444217682, 0.3589830994606018)","(0.3402332067489624, 0.3041590452194214)","(0.25610488653182983, 0.5344348549842834)","(0.2647511661052704, 0.45743104815483093)","(0.27820640802383423, 0.4052445590496063)","(0.295301228761673, 0.35837018489837646)"
"(0.26237785816192627, 0.7695484161376953)","(0.3171345591545105, 0.7403770089149475)","(0.3613761067390442, 0.674932062625885)","(0.397250771522522, 0.6232627630233765)","(0.42871958017349243, 0.5859872102737427)","(0.3273085951805115, 0.5339167714118958)","(0.35928434133529663, 0.45585495233535767)","(0.38370072841644287, 0.41244325041770935)","(0.4065021276473999, 0.3727961778640747)","(0.30496272444725037, 0.5144711136817932)","(0.3257003426551819, 0.4139006733894348)","(0.3453601598739624, 0.34774187207221985)","(0.3651809096336365, 0.2891337275505066)","(0.2815951108932495, 0.5171412825584412)","(0.2996070384979248, 0.42118215560913086)","(0.31948935985565186, 0.3592042922973633)","(0.34003448486328125, 0.3044101595878601)","(0.25607830286026, 0.5349199175834656)","(0.2647266983985901, 0.4579688310623169)","(0.27806907892227173, 0.40571290254592896)","(0.2950749099254608, 0.3586903512477875)"
"(0.26244211196899414, 0.7697243690490723)","(0.3171766400337219, 0.7405305504798889)","(0.36132144927978516, 0.6747978329658508)","(0.39734306931495667, 0.6231374740600586)","(0.42887207865715027, 0.5861396193504333)","(0.3269203305244446, 0.5338181853294373)","(0.3588644862174988, 0.4556078016757965)","(0.38317927718162537, 0.41225337982177734)","(0.4058404564857483, 0.372444212436676)","(0.3047502338886261, 0.51435387134552)","(0.32541054487228394, 0.41390374302864075)","(0.3450683355331421, 0.34781938791275024)","(0.36487480998039246, 0.28911149501800537)","(0.28150737285614014, 0.5168814063072205)","(0.29943719506263733, 0.42093193531036377)","(0.31970950961112976, 0.359043151140213)","(0.34061363339424133, 0.3043876886367798)","(0.25598350167274475, 0.5343664288520813)","(0.2640317976474762, 0.45677104592323303)","(0.27780628204345703, 0.40519529581069946)","(0.2954955995082855, 0.35946208238601685)"
"(0.2613467276096344, 0.7699215412139893)","(0.3162357211112976, 0.7407742738723755)","(0.3596258759498596, 0.6742778420448303)","(0.39527788758277893, 0.6229749917984009)","(0.42620235681533813, 0.5863314270973206)","(0.32592499256134033, 0.533741295337677)","(0.35791441798210144, 0.45556744933128357)","(0.38200643658638, 0.41217488050460815)","(0.4045879542827606, 0.3722938895225525)","(0.3036491870880127, 0.5144374966621399)","(0.3240770697593689, 0.41401809453964233)","(0.34371185302734375, 0.3478865623474121)","(0.3637375831604004, 0.2892765700817108)","(0.28024280071258545, 0.5175493955612183)","(0.2980169355869293, 0.4209115505218506)","(0.31852206587791443, 0.3592226207256317)","(0.3396840989589691, 0.30487126111984253)","(0.25455498695373535, 0.5361132621765137)","(0.2624746859073639, 0.457952082157135)","(0.2762901782989502, 0.4057918190956116)","(0.29415714740753174, 0.35946452617645264)"
"(0.2605734169483185, 0.7695506811141968)","(0.31502074003219604, 0.7392622232437134)","(0.3586113452911377, 0.6729565262794495)","(0.3939858078956604, 0.6210591197013855)","(0.4249463975429535, 0.5840080380439758)","(0.3248075544834137, 0.5334470868110657)","(0.35609424114227295, 0.455060750246048)","(0.3801218271255493, 0.41113728284835815)","(0.40253281593322754, 0.37053728103637695)","(0.302401065826416, 0.5138117671012878)","(0.3223956823348999, 0.41347017884254456)","(0.3419148325920105, 0.3470678925514221)","(0.3616485893726349, 0.28775084018707275)","(0.27903395891189575, 0.5165689587593079)","(0.2960799038410187, 0.4202294945716858)","(0.3158359229564667, 0.3581444025039673)","(0.3362849950790405, 0.3033117651939392)","(0.25344935059547424, 0.534882128238678)","(0.26069149374961853, 0.45625990629196167)","(0.2742564082145691, 0.4043775498867035)","(0.29191258549690247, 0.358691930770874)"
"(0.2600395083427429, 0.7683863639831543)","(0.31444889307022095, 0.7385385036468506)","(0.3586854338645935, 0.6732544898986816)","(0.39480674266815186, 0.6212457418441772)","(0.4259917736053467, 0.5832619667053223)","(0.3244042694568634, 0.5330449342727661)","(0.3558409512042999, 0.45503485202789307)","(0.3801329731941223, 0.41129031777381897)","(0.402636855840683, 0.37135452032089233)","(0.30184805393218994, 0.513454258441925)","(0.3229577839374542, 0.41366666555404663)","(0.3423921763896942, 0.3470556139945984)","(0.36142492294311523, 0.2881713807582855)","(0.2783810496330261, 0.5157808065414429)","(0.2958162724971771, 0.4198821783065796)","(0.31487685441970825, 0.35792985558509827)","(0.3344511091709137, 0.3033568561077118)","(0.25272637605667114, 0.5331577658653259)","(0.26106685400009155, 0.4555644989013672)","(0.2744114398956299, 0.4035358428955078)","(0.29143303632736206, 0.3571673035621643)"
"(0.2604787051677704, 0.7682777643203735)","(0.3144960105419159, 0.7380853891372681)","(0.35854095220565796, 0.6730713248252869)","(0.3946799039840698, 0.6209269762039185)","(0.42584505677223206, 0.5825784802436829)","(0.3244273066520691, 0.532939612865448)","(0.3560809791088104, 0.4551082253456116)","(0.380450040102005, 0.4114726781845093)","(0.403022825717926, 0.37148866057395935)","(0.3020019233226776, 0.5131121873855591)","(0.3229641318321228, 0.4130222201347351)","(0.34259071946144104, 0.34652209281921387)","(0.3618703782558441, 0.2877075970172882)","(0.2785767912864685, 0.5156691074371338)","(0.29569488763809204, 0.4196676015853882)","(0.31497952342033386, 0.3576824963092804)","(0.33485788106918335, 0.3032243251800537)","(0.25281959772109985, 0.5335872769355774)","(0.2606108784675598, 0.4552380442619324)","(0.27423036098480225, 0.403106689453125)","(0.29175296425819397, 0.35708510875701904)"
"(0.25992661714553833, 0.7683502435684204)","(0.3143489956855774, 0.7386280298233032)","(0.35839736461639404, 0.6735562682151794)","(0.3948729634284973, 0.621334433555603)","(0.4265595078468323, 0.583577036857605)","(0.324566513299942, 0.533611536026001)","(0.3562580645084381, 0.45565709471702576)","(0.3806360960006714, 0.4116549491882324)","(0.4032203257083893, 0.371491402387619)","(0.3021875023841858, 0.514021635055542)","(0.32357513904571533, 0.41419827938079834)","(0.3429975211620331, 0.34756770730018616)","(0.36195287108421326, 0.28885331749916077)","(0.27872374653816223, 0.5165804624557495)","(0.2962301969528198, 0.4208250641822815)","(0.3150937259197235, 0.3591076731681824)","(0.3344131410121918, 0.30467188358306885)","(0.2529727518558502, 0.5341792106628418)","(0.261314332485199, 0.45618903636932373)","(0.2746879756450653, 0.4036978781223297)","(0.29178524017333984, 0.356611430644989)"
"(0.2601782977581024, 0.7689185738563538)","(0.3145085871219635, 0.7383363246917725)","(0.358582079410553, 0.6729912161827087)","(0.3947037160396576, 0.6212696433067322)","(0.4257572889328003, 0.5827385187149048)","(0.32457754015922546, 0.5334107875823975)","(0.35597342252731323, 0.4553476572036743)","(0.3800717890262604, 0.41159430146217346)","(0.4026032090187073, 0.371573269367218)","(0.3019477427005768, 0.5140952467918396)","(0.32217681407928467, 0.4143177270889282)","(0.3416309356689453, 0.3478938341140747)","(0.3611520230770111, 0.28907400369644165)","(0.27839669585227966, 0.5171242952346802)","(0.29533228278160095, 0.42061328887939453)","(0.3146357834339142, 0.35863637924194336)","(0.3347622752189636, 0.3043573796749115)","(0.252612829208374, 0.5355477333068848)","(0.26049140095710754, 0.4575875401496887)","(0.2739700376987457, 0.4050409197807312)","(0.2913314402103424, 0.3582391142845154)"
"(0.26001209020614624, 0.7683702707290649)","(0.31441572308540344, 0.737856388092041)","(0.35834503173828125, 0.6720743775367737)","(0.39461907744407654, 0.6201704740524292)","(0.42582762241363525, 0.5818383097648621)","(0.32407012581825256, 0.5333806872367859)","(0.35555291175842285, 0.4552697539329529)","(0.37994977831840515, 0.4114932417869568)","(0.402640700340271, 0.3715318441390991)","(0.3016328513622284, 0.5141217112541199)","(0.32207176089286804, 0.41429373621940613)","(0.34151914715766907, 0.3478716313838959)","(0.36075490713119507, 0.2890327274799347)","(0.27815544605255127, 0.5169737339019775)","(0.2951839864253998, 0.4206111431121826)","(0.31441062688827515, 0.35861632227897644)","(0.33425843715667725, 0.30405616760253906)","(0.2523505687713623, 0.5351270437240601)","(0.26007816195487976, 0.45671674609184265)","(0.2735854685306549, 0.4039660096168518)","(0.2909793555736542, 0.3569350838661194)"
"(0.25992828607559204, 0.7679380178451538)","(0.31382396817207336, 0.7379989624023438)","(0.35813257098197937, 0.6722503304481506)","(0.39431896805763245, 0.6202003359794617)","(0.4253940284252167, 0.5813953876495361)","(0.32380813360214233, 0.5332710146903992)","(0.3553883135318756, 0.45527684688568115)","(0.3798346519470215, 0.4116375744342804)","(0.4025246500968933, 0.3717511296272278)","(0.301393985748291, 0.5139289498329163)","(0.3219503164291382, 0.4139571785926819)","(0.34141355752944946, 0.34763920307159424)","(0.36057567596435547, 0.288861483335495)","(0.2779468297958374, 0.5167416334152222)","(0.2952152192592621, 0.42083418369293213)","(0.31437838077545166, 0.3589310646057129)","(0.33402562141418457, 0.3042391240596771)","(0.25211164355278015, 0.5348696708679199)","(0.25994664430618286, 0.4570024609565735)","(0.2733704745769501, 0.404701828956604)","(0.2905064821243286, 0.3580089211463928)"
"(0.2599146366119385, 0.7686532735824585)","(0.31366491317749023, 0.7387505173683167)","(0.3576059937477112, 0.6726397275924683)","(0.39371731877326965, 0.6203537583351135)","(0.42500370740890503, 0.5813082456588745)","(0.3232991695404053, 0.5331597328186035)","(0.35462096333503723, 0.4547671675682068)","(0.3787800669670105, 0.4113461375236511)","(0.401257187128067, 0.3713854253292084)","(0.3009500503540039, 0.5138870477676392)","(0.32099074125289917, 0.4135292172431946)","(0.3406153917312622, 0.3472360670566559)","(0.3599933385848999, 0.28848665952682495)","(0.2775844931602478, 0.5170192122459412)","(0.294483482837677, 0.420257031917572)","(0.3141760230064392, 0.3582797348499298)","(0.33443155884742737, 0.3035195767879486)","(0.25199398398399353, 0.5355286002159119)","(0.2591100037097931, 0.45699602365493774)","(0.2723808288574219, 0.4042794108390808)","(0.28957149386405945, 0.3572455644607544)"
"(0.2597639262676239, 0.768443763256073)","(0.3136707544326782, 0.7381415367126465)","(0.35777178406715393, 0.672528088092804)","(0.39394116401672363, 0.6205828785896301)","(0.4252731204032898, 0.5816259980201721)","(0.3236261010169983, 0.5336926579475403)","(0.3546862304210663, 0.4550397992134094)","(0.3787905275821686, 0.4110429883003235)","(0.401246041059494, 0.3709985613822937)","(0.30109962821006775, 0.5146574974060059)","(0.32136058807373047, 0.414611279964447)","(0.340769499540329, 0.3480994701385498)","(0.3597549796104431, 0.2894725203514099)","(0.27748027443885803, 0.5177379250526428)","(0.2945474088191986, 0.4213237166404724)","(0.31388139724731445, 0.35914474725723267)","(0.3336867690086365, 0.3040730655193329)","(0.25161105394363403, 0.5358920693397522)","(0.2591124475002289, 0.4578867554664612)","(0.2718743085861206, 0.4046007990837097)","(0.2882315218448639, 0.356322705745697)"
"(0.259992778301239, 0.767989456653595)","(0.31358978152275085, 0.7390799522399902)","(0.35782188177108765, 0.6730270385742188)","(0.39416050910949707, 0.620448648929596)","(0.42542386054992676, 0.5812631249427795)","(0.32398557662963867, 0.5337696671485901)","(0.35468173027038574, 0.4546620547771454)","(0.3788224160671234, 0.41071081161499023)","(0.4014561176300049, 0.37105312943458557)","(0.30139005184173584, 0.5144747495651245)","(0.3218504786491394, 0.41415122151374817)","(0.3416057229042053, 0.3472520112991333)","(0.36098816990852356, 0.28859010338783264)","(0.2777196168899536, 0.5173583030700684)","(0.2947283387184143, 0.42062947154045105)","(0.31407687067985535, 0.358198344707489)","(0.3340049684047699, 0.30318257212638855)","(0.2517954707145691, 0.5353946685791016)","(0.2594669461250305, 0.4566294252872467)","(0.27226027846336365, 0.4029747247695923)","(0.2887440621852875, 0.354716420173645)"
"(0.2600317597389221, 0.7685920596122742)","(0.31378501653671265, 0.7403304576873779)","(0.3583630323410034, 0.6737008690834045)","(0.3949786424636841, 0.6206521391868591)","(0.4263181686401367, 0.5823361873626709)","(0.3248276114463806, 0.5335198044776917)","(0.35558921098709106, 0.4552931487560272)","(0.3797547519207001, 0.41174283623695374)","(0.4023488759994507, 0.3722677528858185)","(0.3021889328956604, 0.5138255953788757)","(0.3229287564754486, 0.41402649879455566)","(0.34246301651000977, 0.34749844670295715)","(0.3615451455116272, 0.28898105025291443)","(0.278534471988678, 0.5162428617477417)","(0.29579678177833557, 0.4202246069908142)","(0.31474795937538147, 0.35839658975601196)","(0.3342229723930359, 0.3037213087081909)","(0.252499520778656, 0.5337109565734863)","(0.26092544198036194, 0.455627977848053)","(0.2736102342605591, 0.4023037552833557)","(0.28984248638153076, 0.35391488671302795)"
"(0.260949969291687, 0.7682327032089233)","(0.31487083435058594, 0.7393029928207397)","(0.359414279460907, 0.673802375793457)","(0.39589500427246094, 0.6212365627288818)","(0.42726343870162964, 0.5821058750152588)","(0.3251694142818451, 0.5335326790809631)","(0.3562646508216858, 0.4549415707588196)","(0.38038697838783264, 0.41132399439811707)","(0.4029179811477661, 0.37142103910446167)","(0.302584707736969, 0.51373291015625)","(0.32342594861984253, 0.41418737173080444)","(0.3429673910140991, 0.3480548858642578)","(0.36219286918640137, 0.28951165080070496)","(0.27900588512420654, 0.5160610675811768)","(0.2965083420276642, 0.42072516679763794)","(0.31602928042411804, 0.3592495322227478)","(0.33613327145576477, 0.30465540289878845)","(0.25315555930137634, 0.5334975123405457)","(0.2612834870815277, 0.4557355046272278)","(0.27459266781806946, 0.40362539887428284)","(0.2915988862514496, 0.3569777011871338)"
"(0.26163721084594727, 0.7684433460235596)","(0.31582415103912354, 0.7405260801315308)","(0.3600063621997833, 0.6748396754264832)","(0.39654305577278137, 0.6222376227378845)","(0.4282369017601013, 0.5839964151382446)","(0.32606613636016846, 0.5340223908424377)","(0.35730665922164917, 0.4558025598526001)","(0.381544291973114, 0.41218024492263794)","(0.4041799306869507, 0.37265700101852417)","(0.303661584854126, 0.5144103169441223)","(0.32463788986206055, 0.41475582122802734)","(0.344237744808197, 0.348304808139801)","(0.3635013699531555, 0.28979432582855225)","(0.2802412509918213, 0.5167865753173828)","(0.29742908477783203, 0.4209112524986267)","(0.3165425658226013, 0.3591865301132202)","(0.3363301455974579, 0.3044614791870117)","(0.25459054112434387, 0.5341380834579468)","(0.2632734477519989, 0.45637720823287964)","(0.2761625647544861, 0.4029606580734253)","(0.29267412424087524, 0.354289174079895)"
"(0.26247841119766235, 0.7690539360046387)","(0.31643643975257874, 0.7399397492408752)","(0.36061134934425354, 0.6742253303527832)","(0.3971550464630127, 0.62193763256073)","(0.4288412928581238, 0.5830562710762024)","(0.3267209827899933, 0.5339919328689575)","(0.3580518662929535, 0.45556139945983887)","(0.38230279088020325, 0.4117898941040039)","(0.40500032901763916, 0.37195515632629395)","(0.30446213483810425, 0.5144899487495422)","(0.3253759741783142, 0.41445279121398926)","(0.34518957138061523, 0.34793683886528015)","(0.36473727226257324, 0.28921765089035034)","(0.28094589710235596, 0.5171064734458923)","(0.2984922528266907, 0.42101407051086426)","(0.3182796239852905, 0.35910725593566895)","(0.3386625051498413, 0.3041870594024658)","(0.25510162115097046, 0.5349265336990356)","(0.26322436332702637, 0.45636385679244995)","(0.27664124965667725, 0.40329602360725403)","(0.2937754690647125, 0.35565537214279175)"
"(0.26219499111175537, 0.7691272497177124)","(0.31673118472099304, 0.7398942708969116)","(0.3608095049858093, 0.6743209958076477)","(0.39706945419311523, 0.6220574975013733)","(0.4284520745277405, 0.5836743116378784)","(0.32669079303741455, 0.534345269203186)","(0.3582611382007599, 0.4556241035461426)","(0.3825811743736267, 0.41188398003578186)","(0.4052608907222748, 0.37204766273498535)","(0.30442893505096436, 0.5149580240249634)","(0.32552656531333923, 0.41453757882118225)","(0.34511446952819824, 0.34778520464897156)","(0.3644183278083801, 0.2889878451824188)","(0.28098607063293457, 0.5176072120666504)","(0.29867586493492126, 0.4214124381542206)","(0.3182097375392914, 0.3596619963645935)","(0.3382635712623596, 0.30499371886253357)","(0.2551535665988922, 0.5352539420127869)","(0.263458251953125, 0.4571532905101776)","(0.2768065631389618, 0.4046369194984436)","(0.29385051131248474, 0.3574299216270447)"
"(0.2621195316314697, 0.7700082063674927)","(0.31660330295562744, 0.7404488921165466)","(0.36075061559677124, 0.6743165850639343)","(0.3968919813632965, 0.6221664547920227)","(0.42842066287994385, 0.5836240649223328)","(0.32658639550209045, 0.5344916582107544)","(0.3582955598831177, 0.4555775821208954)","(0.3825734257698059, 0.4116555452346802)","(0.4052776098251343, 0.3715471029281616)","(0.30433550477027893, 0.5153058767318726)","(0.3251838684082031, 0.4147983193397522)","(0.3448786735534668, 0.34814274311065674)","(0.3643737733364105, 0.28930360078811646)","(0.2807994484901428, 0.5182969570159912)","(0.29871463775634766, 0.421688437461853)","(0.3187122941017151, 0.35968416929244995)","(0.33912408351898193, 0.30468088388442993)","(0.2549070119857788, 0.5364182591438293)","(0.2630169689655304, 0.4577702283859253)","(0.2764348089694977, 0.4048771858215332)","(0.29349493980407715, 0.35726505517959595)"
"(0.26187223196029663, 0.7700662612915039)","(0.31639209389686584, 0.7408031225204468)","(0.3603423833847046, 0.6737402677536011)","(0.39669090509414673, 0.6216325163841248)","(0.4281476140022278, 0.5834043622016907)","(0.32611218094825745, 0.5336819291114807)","(0.3575238287448883, 0.4545694589614868)","(0.3818007707595825, 0.41049280762672424)","(0.40459322929382324, 0.37053245306015015)","(0.30374327301979065, 0.5147246718406677)","(0.3242703080177307, 0.4142801761627197)","(0.3444286584854126, 0.34760743379592896)","(0.3646070957183838, 0.2886740267276764)","(0.28020980954170227, 0.5179213881492615)","(0.2976006865501404, 0.42082053422927856)","(0.31768158078193665, 0.35845285654067993)","(0.3383706510066986, 0.3034193515777588)","(0.25451895594596863, 0.5365785360336304)","(0.2621300220489502, 0.45741182565689087)","(0.275616317987442, 0.4041493833065033)","(0.2929980158805847, 0.3564639091491699)"
"(0.2618785798549652, 0.7696029543876648)","(0.316316694021225, 0.7393187284469604)","(0.36041736602783203, 0.6732544302940369)","(0.39657220244407654, 0.6215155720710754)","(0.4278032183647156, 0.5831695795059204)","(0.32630831003189087, 0.5339184999465942)","(0.3576030731201172, 0.4549155831336975)","(0.38190340995788574, 0.41085129976272583)","(0.40461888909339905, 0.37080153822898865)","(0.3038864731788635, 0.5146908760070801)","(0.32481762766838074, 0.41446980834007263)","(0.3445603847503662, 0.3475700318813324)","(0.36399808526039124, 0.288440078496933)","(0.28024062514305115, 0.5174647569656372)","(0.29764488339424133, 0.4209996461868286)","(0.317163348197937, 0.3590744733810425)","(0.3372117578983307, 0.30426645278930664)","(0.25433802604675293, 0.5354924201965332)","(0.26228779554367065, 0.45686206221580505)","(0.27540308237075806, 0.4037684500217438)","(0.292292058467865, 0.3559325933456421)"
